Serial 	FileName 	SBD 	MaDe 	BaiLam
856	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-211.jpg	00012375	0006	BBCDCADDDCBAĐSSSSSĐSĐĐSSSĐĐĐ9125________0,65____  
857	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-212.jpg	00012374	0007	AACADBCDBACASĐSSĐĐĐSSSSĐĐSSĐ____________9________ 
858	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-213.jpg	00012395	0007	AACDDACDBACASĐĐSĐSĐSSSSĐĐSSĐ55________9____0,43   
859	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-214.jpg	00012444	0008	DABABCADBCAASSSĐĐSSSSSĐSĐSSĐ54291250,678060,85    
860	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-215.jpg	00012441	0002	DBCDABABDCDDSSĐĐSSĐĐSĐĐSSĐĐS9____________125____  
861	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-216.jpg	00012493	0002	DBCCABABDCDDSSSĐSSĐĐĐSĐSSĐSS9____6400,25950____   
862	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-217.jpg	00012532	0006	CBCDCADDDCBAĐSSSĐSĐSĐSSĐSĐĐĐ912556770,820,85      
863	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-218.jpg	00012541	0001	DDBBBAAAACBCSSSĐĐĐSSSĐSSĐSSS0,6721678112590,85    
864	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-219.jpg	00012549	0004	BDDCCDCBADACSSĐSĐSSSĐĐĐSĐSSĐ78191250,82560,85     
865	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-220.jpg	00012556	0001	ADBBDAAAACBASSSĐĐSSĐSĐSSĐSĐĐ2,14311,9712590,38    
866	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-221.jpg	00012567	0004	BDDCCDCCADACSSĐSĐĐSSĐĐĐSĐSSĐ78191252,17410,68     
867	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-222.jpg	00012587	0001	ADBBBAAAACBBSSSĐĐĐSSĐĐSSĐSSS1,73391781____9____   
868	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-223.jpg	00012606	0003	CBADBDCCBCDASSSĐĐSĐĐSSSĐĐSSS0,36____________0,419 
869	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-224.jpg	00012621	0004	BDACCDCCACACSSĐSĐĐSSĐĐĐSĐSSĐ6697990,43530,85      
870	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-225.jpg	00012016	0007	AACAACCDBACAĐĐĐSĐSĐSSĐSĐĐSSĐ17,82413,5140,82,1    
871	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-226.jpg	00012035	0002	DBCDACABDCDDSSSĐSSĐĐĐĐĐSSĐĐS9____________________ 
872	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-227.jpg	00012040	0005	CBBABDCCADCBĐĐSSSSĐĐSĐSĐSSĐS________550____________
873	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-228.jpg	00012068	0004	ADC_CDCCBBABSSĐSĐSSSĐĐSĐĐSSĐ____12____0,48________
874	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-229.jpg	00012018	0006	CBCDAADDDCBAĐSĐSĐSĐSĐSSĐĐĐĐS916003366,73,63,6     
875	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-230.jpg	00012043	0001	ACBBCCADBCBDSĐSĐSĐSĐĐĐSSĐSS_________________17____
876	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-231.jpg	00012049	0007	AACADACCBDCASĐSSĐĐĐĐSĐSĐĐĐSĐ________________________
877	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-232.jpg	00012063	0006	BBCDCADDDCBAĐSSSĐSĐSĐĐSSSĐĐĐ9________140,36____   
878	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-233.jpg	00012080	0004	BDCCDDCBADACSSĐĐĐSĐĐSĐĐĐĐSSĐ0,593636,3________    
879	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-234.jpg	00012082	0006	CBCDCADDDCBAĐĐĐSĐSĐSĐĐSSSSĐĐ9644332,560,67        
880	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-235.jpg	00012098	0008	DCBDCCADBCAASSĐĐĐSSSĐSĐSĐSSĐ9____________781____  
881	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-236.jpg	00012101	0001	ADBBBAAAACBDSĐSĐSĐĐSĐĐSSĐSSĐ0,673678180060,96     
882	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-237.jpg	00012111	0003	CAA_BCCCDCCASSĐĐSSĐĐSSĐĐĐSĐS____6280029           
883	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-238.jpg	00012144	0002	DBCCABCBBCBDSSĐĐĐSĐSSĐĐĐSĐSĐ6____________________ 
884	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-239.jpg	00012145	0008	_DBAACBDBCCASSĐĐĐSĐĐĐSSSSSĐĐ236122401624618       
885	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-240.jpg	00012141	0005	CBDBBBBCAAABĐSSĐSSĐĐĐSĐĐĐSĐS________________135   
886	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-241.jpg	00012167	0005	CBBBBDBBAAABĐĐSSSSĐSSĐĐĐĐSĐS2,736,3363690,_5      
887	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-242.jpg	00012186	0003	CAADCBCCACDAĐSĐĐĐSSĐSĐSĐĐSĐS____22____________9   
888	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-243.jpg	00012190	0008	CCBBDCAABBACSSĐĐĐSĐSĐĐSSĐSĐĐ491116002,117070,1    
889	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-244.jpg	00012195	0002	DBCBACABACDDSSĐSSSĐĐĐĐSSSĐĐS9________________1,22 
890	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-245.jpg	00012198	0007	AACADCCDBACASSĐSĐĐĐSSĐSĐĐSSĐ893,610,99________    
891	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-246.jpg	00012201	0005	ACBBBDBDAACBĐSĐĐSSĐĐĐSSĐĐSĐĐ2,83342000,797        
892	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-247.jpg	00012213	0004	BDDCDDCCADACSSĐSĐĐSSĐĐSSSSSĐ7812946,31,67340,54   
893	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-248.jpg	00012221	0003	CBADBDCCDCDASSĐĐĐĐSSĐSSĐĐSĐS____________________9 
894	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-249.jpg	00012237	0002	DDCAABCBDADDSSSĐSSĐĐĐĐĐSSĐSĐ________________________
895	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-250.jpg	00012246	0001	CDBBCAAAACBBSĐSĐĐĐĐSSĐSSĐSSĐ________________________
896	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-251.jpg	00012256	0008	DDBACCADBCAA_S_ĐĐĐSSSSSSĐSSĐ28_35________________ 
897	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-252.jpg	00012280	0007	AACADBCDBABAĐĐSSĐSĐĐSĐSSSĐSS69-5____120,72____    
898	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-253.jpg	00012297	0006	CBCDCACCDCBAĐSĐSSSĐSĐĐSS_ĐĐĐ____________________0*5
899	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-254.jpg	00012298	0005	CCBBBCBCAAABĐSĐSSĐĐĐĐSĐĐĐĐSĐ________________15256 
900	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-255.jpg	00012307	0004	BDDCCDCCADBDSSĐSĐĐSSĐĐSĐSSSĐ________________________
901	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-256.jpg	00012351	0002	CBCDACABDADBSĐĐĐSSĐĐĐĐĐSSĐSS________________________
902	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-257.jpg	00012354	0001	ADBBBAAAACBCSĐSĐĐĐSSSĐSSĐSSS1,6167,3123,290,13    
903	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-258.jpg	00012335	0007	ACCDDBCDDACASĐSĐĐĐĐSSĐĐĐĐSĐS16____59________      
904	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-259.jpg	00012355	0006	BBCDAADDDCBAĐĐSSĐSĐSĐSSSĐĐĐS9776____3________     
905	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-260.jpg	00012348	0004	BDACCDCCADACSSĐSĐ_SSĐĐSSĐSSĐ78191,50,40________   
906	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-261.jpg	00012366	0003	DBADBDCCACDAĐSSĐĐĐSĐĐSSĐĐĐSS2,836,55_622002,859   
907	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-262.jpg	00012380	0001	CDDBBAAACCA_SSĐĐSĐSĐĐĐSSĐSĐĐ____53________________
908	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-263.jpg	00012384	0008	DCBBDCBDBCAASSĐĐĐSĐSĐSSSSĐSĐ____9________7760,36  
909	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-264.jpg	00012401	0006	CBCDDADDDCBAĐSSSĐSĐSĐĐĐSĐSĐĐ436677630,52          
910	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-265.jpg	00012407	0002	DDCDABABDCDDSSĐĐĐSĐĐĐSĐĐSĐĐS9____________300____  
911	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-266.jpg	00012450	0008	DCBADCADBCAASSSĐĐSĐĐSSĐSĐSĐĐ5952,8652,86          
912	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-267.jpg	00012456	0007	AACAACCDBABASĐĐSSSĐĐĐĐSĐĐĐSĐ377669102,34          
913	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-268.jpg	00012505	0003	CBADBBCCDCDASSĐĐĐSĐĐSSSĐĐSSS____________108989    
914	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-269.jpg	00012490	0001	ADBBBAAAACBBSSSĐSĐSĐĐĐSSĐSSS____277________9____  
915	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-270.jpg	00012488	0008	DCBADCADBCAAĐSSĐĐSSSĐSĐSĐSĐĐ5,49____0,4________   
916	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-271.jpg	00012492	0002	DBCBABAAACDDSSSĐĐSSĐSĐĐĐSĐĐS________________________
917	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-272.jpg	00012947	0003	CAADBBCCBCDASĐSSĐSĐĐĐSSĐĐSĐS________________3,248 
918	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-273.jpg	00012495	0008	DCBADCADBCAAĐSSĐĐSSSĐSĐSSĐĐS5,498,92,52-3020,28   
919	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-274.jpg	00012523	0002	CBCDA_CAACDASSĐĐĐSSĐSĐĐSSĐS_63__361240,59         
920	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-275.jpg	00012510	0007	AACADCCCBABASĐĐSSSĐĐSĐSĐSĐĐS____60800____________ 
921	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-276.jpg	00012520	0006	BBCDCBDDDCDAĐSSSĐSĐSĐSSSSĐĐĐ1,5________350,47____ 
922	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-277.jpg	00012526	0007	AACDDBDDBACASĐĐSĐSĐSSSSĐĐSSĐ5312590,850,89        
923	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-278.jpg	00012537	0005	CBBBBDBCADABĐSSSSSĐĐSĐĐSSSĐS0,89541250,85910      
924	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-279.jpg	00012548	0003	CBADBDCCCCDASSSĐĐSĐSĐSSĐĐSĐS0,081082225_00,79___9 
925	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-280.jpg	00012553	0005	CBABBDBCAAABĐĐSSSSĐSĐSSĐĐSĐS________1__0____9____ 
926	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-281.jpg	00012562	0006	BBCDCADDDCBAĐSĐSĐSĐSĐSSSSĐĐS9125____54____0,85    
927	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-282.jpg	00012581	0004	BD_CCDCAABABSSĐĐĐĐSSĐĐSSSSSĐ________1250,89540,85 
928	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-283.jpg	00012568	0007	AACBABADBDCASĐSSĐSSĐSĐSĐĐSSĐ54____125____0,850,89 
929	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-284.jpg	00012569	0005	CBABBDBDAAABĐSSSSSĐĐĐĐSĐĐSĐS____27____0,859____   
930	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-285.jpg	00015272	0008	BCBACCADBABAĐSĐSĐSSSĐĐĐSĐĐSĐ____12________40,3    
931	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-286.jpg	00012576	0002	DCCDABAADCCDSSĐĐSSĐSSĐĐĐSĐĐS149270,3612000,58     
932	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-287.jpg	00012577	0003	CBADBDCCACDASSĐĐĐĐSĐSSSĐĐSĐS0,361,467180,49       
933	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-288.jpg	00012582	0001	DABCBCABACBASĐSĐĐĐSĐĐĐSSSSĐĐ1,32____________140,3 
934	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-289.jpg	00012584	0006	ABCBAADDDCDAĐSĐSSSĐĐĐĐSSSĐĐS9125____540,890,85    
935	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-290.jpg	00012594	0004	BDDCCDCCBCAASSĐSĐĐSĐĐĐSSĐSSS____9________270,85   
936	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-291.jpg	00012604	0001	ADBBBAAAACDBSSSĐĐĐSĐSĐSSĐSSĐ________________9____ 
937	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-292.jpg	00012610	0004	BDDCCDCCADAASSĐĐĐSSSĐĐSSĐSSĐ____________________9 
938	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-293.jpg	00012613	0008	BCBACDADABABĐSSĐSĐĐSĐSĐĐSĐĐĐ33,598002,67400,36    
939	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-294.jpg	00012623	0001	ADBBBAAAAABCSSSĐSĐĐĐĐĐĐĐĐSSĐ________________90,83 
940	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-295.jpg	00012624	0002	DBCBABABDCDDSSSĐSSĐĐĐSĐSSĐĐS924____________1,4    
941	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-296.jpg	00012636	0004	BDCACBCCABACSSĐĐĐSSSĐĐĐSSSSĐ____________1,52________
942	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-297.jpg	00012637	0004	BDCACDCCADACSSĐĐĐĐSSĐĐĐĐSSSĐ391251,33,60,36       
943	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-298.jpg	00012645	0005	CBCBBDBCAACBĐĐSSSSĐĐSĐĐĐSSĐS0,631________9____    
944	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-299.jpg	00012657	0004	BDDCCDCBADACSSĐĐĐĐSSĐĐĐSĐSSĐ____9________________ 
945	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-300.jpg	00012329	0002	DBCDACADDCDDSSSĐSSSĐSĐĐSSĐĐS92727________0,30     
946	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-301.jpg	00012350	0003	CBADBDCCACDASSSĐĐĐSĐĐSSĐĐSSS____326____________9  
947	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-302.jpg	00012394	0006	____________________________________________________
948	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-303.jpg	00012424	0008	DCBAACADBCAASSSĐĐSSSSSĐSĐSĐĐ____91251,377810,85   
949	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-304.jpg	00012001	0005	CBABBDBCAAABĐĐSSSSĐSĐSSĐSSĐS0,871032420,999109    
950	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-305.jpg	00012004	0007	AACADACDBACASĐSSĐSĐSSSSĐĐSSS6145,12590,362,72     
951	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-306.jpg	00012009	0001	ADBBBAAAAABBSSSĐĐĐSĐĐĐSSĐSSS0,6220166____9____    
952	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-307.jpg	00012050	0001	ADBBBAAAACBDSSSĐĐĐĐSĐĐSSSSĐS____1877859____       
953	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-308.jpg	00012028	0003	CDADBDCCCCDASSĐĐĐSSĐSSSĐĐSĐS0,857816583,30,569    
954	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-309.jpg	00012032	0007	AACADACDBACASĐSSĐĐĐSSSSĐĐSSS31378112590,850,57    
955	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-310.jpg	00012038	0002	DBCDABADDCDDSSSĐSSĐĐSĐĐSSĐĐS9781____0,8546,30,41  
956	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-311.jpg	00012048	0005	CBADB_BCAACAĐĐSSSSĐĐĐĐSSSSĐS0,57621250,85977_2    
957	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-312.jpg	00012070	0003	CBADBDCCDCDASSĐĐĐĐSĐSSSĐĐSĐS____________125________
958	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-313.jpg	00012033	0005	CBCBBDBAAAABĐSSSSSĐĐSĐSĐĐSĐS0,33____100____6____  
959	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-314.jpg	00012067	0004	CDDCCDCCADACSSĐSĐĐSSĐĐĐSĐSSĐ6339____________0,05  
960	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-315.jpg	00012054	0003	CBADBDCCCCDASSĐĐĐĐSĐSSSĐĐSĐS0,85639531250,439     
961	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-316.jpg	00012060	0002	DBCDABADDCDDSSSĐSSĐĐSĐĐĐSĐĐS9639530,851250,43     
962	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-317.jpg	00012044	0007	AACADCADBACAĐĐĐSSĐĐĐSSSĐĐSĐS36841,579990,961,43   
963	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-318.jpg	00012075	0008	DCBAACADBCAASSĐĐĐSĐSSSĐSĐSĐĐ11391250,436390,85    
964	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-319.jpg	00012079	0001	ADBBBAAAACBASSSĐĐĐSĐĐĐSSĐSSĐ3,0610815050090,96    
965	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-320.jpg	00012087	0005	CBABBDBAAAABĐĐSSSSĐĐĐSSĐSSĐS0,33241250,8562       
966	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-321.jpg	00012047	0006	CBCDCADDDCBAĐSĐSSSĐSĐĐSSSĐĐĐ9____6____0,440,87    
967	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-322.jpg	00012127	0004	BDDCCDCCADACSSĐSĐSSĐĐĐĐSĐSSĐ781________________0,85
968	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-323.jpg	00012128	0006	CBCDCADDDCBAĐSĐSSSĐSĐĐSSĐSĐĐ912_5________0,13____ 
969	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-324.jpg	00012130	0007	AACADACDBACASĐĐSĐĐĐSSSSĐĐSSS12____1259*,850,33    
970	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-325.jpg	00012123	0002	DBCDABADDCDDSSSĐSSĐĐSĐĐSSĐSS93__92350,332410,38   
971	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-326.jpg	00012132	0003	CDABBDCCACDASSSĐĐSSĐSSSĐĐSĐS0,85775_365_00,339    
972	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-327.jpg	00012131	0001	ADDBBAAAACBASSSĐĐĐSĐĐĐSSĐSSĐ0,3354____12590,85    
973	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-328.jpg	00012139	0006	CBCDCADDDCBAĐSĐSSSĐSĐĐSSSĐĐĐ9125________0,330,85  
974	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-329.jpg	00012133	0001	ADBBBAAAACBBSSSĐĐĐSĐĐĐSSĐSSS____________55990,85  
975	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-330.jpg	00012138	0008	DCBACBADBCAASSĐĐĐĐĐSSĐSSĐSĐĐ____9________654____  
976	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-331.jpg	00012135	0002	CBCDABAADCDDSSSĐSSSĐSĐĐSSĐĐS9775360,855150,33     
977	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-332.jpg	00012152	0007	AACADCCDBACASĐĐSĐĐĐSSSSĐĐSSĐ____________9____0,33 
978	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-333.jpg	00012157	0005	CBABBCBCAAABĐĐSSSSĐSĐSSĐSSĐS0,28188*_8____9____   
979	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-334.jpg	0001215*	0008	DCBACCADBCAASSĐĐĐSĐSSSĐSĐSĐĐ5491250,33____0,85    
980	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-335.jpg	00012176	0004	BDACCDCCADACSSĐSĐSĐSĐĐSĐSSSĐ78191250,55120,85     
981	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-336.jpg	00012174	0002	DBCDABADDCDDSSSĐSSĐĐSĐĐSSĐĐS___936100,85125____   
982	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-337.jpg	00012171	0003	CBADBACCCCDASSĐĐĐSSĐSSSĐĐSSS0,9378146125____9     
983	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-338.jpg	00012168	0005	CBBBBDBDAAABĐĐSSSSĐĐĐSĐĐSSĐĐ0,220,1250,859781     
984	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-339.jpg	00012175	0006	CBCDCADDDCBAĐSSSSSĐSĐĐSSSĐĐĐ9100________________  
985	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-340.jpg	00012170	0008	BCBAACADBCAASSSĐĐSSSĐSĐSĐSĐĐ____91250,337810,85   
986	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-341.jpg	00012155	0005	CBACBDBAAAABĐSSSSSĐĐĐĐSĐSSĐS0,4019360,529781      
987	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-342.jpg	00012148	0002	DBCBABADDCDDSSSĐSSĐĐSĐĐĐSĐĐS9781180,6528000,34    
988	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-343.jpg	00012158	0003	CBADBDCCCCAASSĐĐĐĐSĐSSSĐĐSĐS____781____________9  
989	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-344.jpg	00012161	0007	AACADACDBACASĐĐSĐĐĐSSSSĐĐSSĐ17735043____0,57      
990	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-345.jpg	00012156	0001	ADBBBAAADABCSSSĐĐĐSĐĐĐSSĐSSĐ________78112590,85   
991	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-346.jpg	00012165	0001	BDBBBAAAACDBSĐSĐĐĐSĐĐĐSSĐSSS____25418,5125928,3   
992	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-347.jpg	00012189	0008	DCBAACADBCAASSĐĐĐSĐSSSĐSĐSĐĐ21191001,2515250,85   
993	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-348.jpg	00012209	0006	CBCDCADDDCBAĐSĐSSSĐSĐĐSSSĐĐĐ9755781532,360,53     
994	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-349.jpg	00012216	0004	BDACCDCCBDACSSĐSĐĐSSSĐSĐSSĐĐ____9____________0,99 
995	D:\1. KIEM TRA CTP\2. 2025-2026\7. KS lan 2\TOAN\P22-350.jpg	00012217	0008	DCBAACADBCAASSĐĐĐSĐSSSĐSSĐĐĐ21,691001,732580,96   
